-172.607422, 1033.203125, 501.464844
-138.427734, 1000.000000, 490.234375
-180.419922, 1132.324219, 527.343750
-176.513672, 1049.316406, 697.753906
-141.845703, 983.398438, 778.320312
-106.201172, 1063.476562, 901.367188
-171.142578, 755.371094, 888.671875
-158.935547, 730.957031, 932.617188
-285.400391, 499.511719, 901.855469
-289.794922, 252.929688, 906.250000
-370.849609, 170.898438, 1061.035156
-380.126953, 63.476562, 898.437500
-319.091797, -251.708984, 929.687500
-330.322266, -283.935547, 817.382812
-275.146484, -537.841797, 843.750000
-259.033203, -663.818359, 737.792969
-218.017578, -802.490234, 648.437500
-200.439453, -756.591797, 544.433594
-167.236328, -808.349609, 554.687500
-231.201172, -697.509766, 290.039062
-152.099609, -723.388672, 295.898438
-94.482422, -851.318359, 447.265625
-137.451172, -864.990234, 429.687500
-154.541016, -918.701172, 491.210938
-,-,-
-100.830078, 356.445312, 773.437500
-81.787109, 443.359375, 868.164062
-40.771484, 387.695312, 767.578125
-14.404297, 510.742188, 859.375000
-2.685547, 520.019531, 733.398438
-2.685547, 593.261719, 736.328125
-12.451172, 708.007812, 730.468750
-14.404297, 786.132812, 715.332031
-17.333984, 865.234375, 766.113281
14.160156, 955.566406, 855.468750
42.968750, 973.632812, 889.648438
47.851562, 896.484375, 993.164062
63.964844, 757.812500, 1117.187500
13.183594, 655.761719, 1054.199219
-55.419922, 486.328125, 1023.437500
-135.498047, 395.019531, 1081.054688
-200.927734, 252.929688, 1032.226562
-12.451172, 163.574219, 962.402344
-185.302734, -239.501953, 969.726562
-175.048828, -539.306641, 874.511719
-186.279297, -457.275391, 765.136719
-160.400391, -825.927734, 824.707031
-157.958984, -740.966797, 738.769531
-59.814453, -742.919922, 695.800781
-132.568359, -708.251953, 547.363281
-151.611328, -668.701172, 405.273438
-135.009766, -814.697266, 332.519531
-94.970703, -774.658203, 263.671875
-146.240234, -894.287109, 332.031250
-169.189453, -856.201172, 333.984375
-127.197266, -907.470703, 407.226562
-,-,-
-102.294922, 527.343750, 756.835938
-94.482422, 522.460938, 609.863281
-42.724609, 722.656250, 668.457031
-47.607422, 763.671875, 607.910156
25.390625, 797.363281, 567.871094
4.882812, 946.289062, 601.562500
-41.748047, 850.585938, 646.484375
